ID,Player,Years,From,To,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,2P%,eFG%,Draft
4085,George Hill,3.0,2005.0,2008.0,IUPUI,89,33.708,5.6739999999999995,10.708,52.988419872992154,0.966,2.3480000000000003,41.14139693356048,4.933,6.247000000000001,78.96590363374419,2.438,2.798,1.91,3.91,5.82,3.449,1.629,0.337,17.247,56.31578947368421,57.49906611878969,26
10811,Robert Vaden,4.0,2005.0,2009.0,UAB,127,35.086999999999996,5.331,13.157,40.51835524815688,2.984,7.811,38.20253488669825,2.181,2.701,80.74787115883007,2.7319999999999998,2.252,0.8740000000000001,3.7089999999999996,4.583,2.5669999999999997,1.181,0.331,15.827,43.901982790871685,51.85832636619289,54
7992,Ramon Sessions,3.0,2005.0,2007.0,UNR,97,29.226999999999997,3.155,7.567,41.69419849345844,0.258,0.825,31.272727272727273,2.1959999999999997,2.969,73.96429774334794,2.557,1.237,1.0,3.258,4.258,4.928,1.165,0.14400000000000002,8.763,42.96944526846633,43.39896920840491,56
3569,Orien Greene,1.0,2005.0,2005.0,LA,25,31.72,3.76,9.64,39.00414937759336,1.4,4.32,32.407407407407405,2.48,3.28,75.60975609756099,3.32,2.84,1.32,3.28,4.6,4.04,2.72,0.32,11.4,44.360902255639104,46.2655601659751,53
22027,Jason Thompson,4.0,2005.0,2008.0,RU,122,32.156,6.221,11.82,52.63113367174282,0.24600000000000002,0.8440000000000001,29.14691943127962,4.033,6.0489999999999995,66.6721772193751,2.6069999999999998,2.992,3.025,6.566,9.59,2.016,0.852,1.9180000000000001,16.721,54.43695335276967,53.67174280879865,12
10756,Jason Smith,3.0,2005.0,2007.0,CSU,87,27.92,5.2410000000000005,9.562999999999999,54.80497751751542,0.092,0.299,30.76923076923077,4.149,5.529,75.04069451980466,3.057,3.253,2.563,5.287000000000001,7.851,1.989,0.54,1.713,14.724,55.580742659758215,55.28599811774546,20
7942,Patrick O'Bryant,2.0,2005.0,2006.0,BU,52,24.326999999999998,4.635,8.365,55.40944411237298,0.0,0.0,,2.365,3.4419999999999997,68.71005229517722,1.923,3.173,2.596,5.25,7.846,0.731,0.885,2.7310000000000003,11.635,55.40944411237298,55.40944411237298,9
9119,Rajon Rondo,2.0,2005.0,2006.0,UK,68,28.0,3.603,7.353,49.00040799673603,0.41200000000000003,1.426,28.892005610098177,1.912,3.338,57.27980826842421,2.147,1.9409999999999998,0.853,3.7060000000000004,4.559,4.25,2.279,0.162,9.529,53.838366796018235,51.80198558411532,21
18612,Al Thornton,3.0,2005.0,2007.0,FSU,93,26.548000000000002,5.547999999999999,10.495,52.86326822296332,0.634,1.462,43.36525307797539,3.71,5.1610000000000005,71.88529354776206,2.1180000000000003,2.57,2.548,4.602,7.151,0.871,1.032,0.72,15.452,54.40053138492196,55.88375416865176,14
7997,Corey Brewer,3.0,2005.0,2007.0,UF,108,27.38,3.944,8.231,47.91641355849836,0.917,2.574,35.62548562548564,2.519,3.556,70.83802024746906,2.343,2.241,1.296,3.083,4.38,2.778,1.63,0.40700000000000003,11.343,53.50892699310589,53.486818126594585,51
16963,Deron Washington,4.0,2005.0,2008.0,VT,128,29.226999999999997,3.93,8.398,46.79685639437962,0.375,1.266,29.62085308056872,2.766,4.492,61.57613535173642,1.7269999999999999,3.109,1.875,3.82,5.695,1.508,1.18,0.898,11.0,49.84576556365676,49.02953084067636,59
5244,Tom Hammonds,2.0,2005.0,2008.0,UNF,57,28.544,3.509,9.439,37.17554825723064,1.228,3.947,31.112237142133264,2.123,2.93,72.45733788395907,2.263,1.982,0.649,2.474,3.123,1.035,0.912,0.053,10.368,41.533139111434814,43.680474626549426,9
11923,Dominic McGuire,2.0,2005.0,2007.0,Cal,60,28.38300000000001,3.967,8.267000000000001,47.98596830772953,0.35,1.217,28.759244042728014,2.283,3.95,57.79746835443037,2.85,2.4,1.9169999999999998,5.617000000000001,7.532999999999999,2.517,0.733,2.417,10.567,51.3049645390071,50.102818434740534,47
18121,Solomon Jones,2.0,2005.0,2006.0,USF,59,31.153000000000002,3.661,7.254,50.468706920319825,0.0,0.034,0.0,2.525,3.6439999999999997,69.2919868276619,2.7289999999999996,3.39,2.61,5.356,7.966,1.034,0.644,2.559,9.847000000000001,50.70637119113574,50.468706920319825,33
15781,James Gist,4.0,2005.0,2008.0,UMD,130,24.930999999999997,4.123,8.146,50.613798183157385,0.23800000000000002,0.723,32.91839557399723,2.392,3.438,69.57533449680045,1.815,2.454,1.785,4.6080000000000005,6.392,1.077,0.915,1.7690000000000001,10.877,52.3373299205173,52.07463785907194,57
20329,Jason Thompson,1.0,2005.0,2005.0,UTM,27,18.222,3.111,6.888999999999999,45.158949049208886,0.0,0.0,,0.556,1.37,40.58394160583942,1.3330000000000002,1.4809999999999999,1.556,3.259,4.815,0.519,0.519,0.815,6.778,45.158949049208886,45.158949049208886,12
1817,Kyle Lowry,2.0,2005.0,2006.0,VILL,57,26.737,3.175,7.07,44.908062234794905,0.228,0.7020000000000001,32.47863247863248,2.947,4.0,73.675,1.93,2.596,1.439,2.404,3.842,3.0,1.895,0.228,9.526,46.27826633165829,46.52050919377652,24
19321,Al Horford,3.0,2005.0,2007.0,UF,109,25.679000000000002,3.89,6.642,58.56669677807889,0.0,0.046,0.0,2.523,4.073,61.94451264424257,1.569,2.477,2.33,5.632999999999999,7.962999999999999,1.716,0.862,1.734,10.302999999999999,58.97513644633111,58.56669677807889,3
20719,Stephane Lasme,3.0,2005.0,2007.0,UMass,89,27.82,3.8089999999999997,6.3260000000000005,60.21182421751502,0.0,0.0,,2.697,4.225,63.83431952662722,2.112,3.36,3.157,4.18,7.3370000000000015,1.034,0.8759999999999999,3.865,10.315,60.21182421751502,60.21182421751502,46
6303,Joey Dorsey,4.0,2005.0,2008.0,UM,149,21.685,2.685,4.362,61.55433287482806,0.0,0.013000000000000001,0.0,1.3219999999999998,3.148,41.99491740787802,1.315,3.1069999999999998,3.362,4.785,8.148,0.537,1.074,1.7719999999999998,6.691,61.738330650724315,61.55433287482806,33
938,Roy Hibbert,4.0,2005.0,2008.0,GU,135,23.37,4.244,7.022,60.43862147536314,0.022000000000000002,0.022000000000000002,100.0,2.407,3.548,67.84103720405864,1.511,2.474,2.296,3.681,5.978,1.296,0.4,1.911,10.919,60.31428571428571,60.59527200227853,17
17883,Maarty Leunen,4.0,2005.0,2008.0,UO,126,28.111,3.3169999999999997,6.5870000000000015,50.35676332169425,1.04,2.611,39.83148219073153,2.3169999999999997,2.992,77.43983957219251,1.286,1.96,1.841,5.317,7.159,1.81,0.96,0.397,9.992,57.26861167002014,58.25110065280098,54
19122,DeMarre Carroll,4.0,2005.0,2009.0,VU,134,24.581999999999997,4.5,8.396,53.59695092901382,0.201,0.716,28.072625698324032,2.127,3.515,60.51209103840682,1.321,2.291,2.418,3.6639999999999997,6.0820000000000025,1.575,1.1340000000000001,0.44,11.328,55.97656250000001,54.793949499761794,27
5204,Herbert Hill,3.0,2005.0,2007.0,PROV,87,22.184,4.678,7.609,61.47982652122487,0.0,0.011000000000000001,0.0,1.5290000000000001,2.713,56.358274972355325,1.77,2.471,2.299,3.517,5.816,1.057,0.8740000000000001,2.161,10.885,61.568833903658856,61.47982652122487,55
11463,DeVon Hardin,3.0,2005.0,2008.0,Cal,90,21.211,2.611,5.011,52.105368189982045,0.0,0.0,,1.7890000000000001,3.0780000000000003,58.122157244964285,1.0,2.611,1.8330000000000002,4.388999999999999,6.222,0.444,0.444,1.222,7.011,52.105368189982045,52.105368189982045,50
7852,Rodney Stuckey,2.0,2006.0,2007.0,EWU,59,33.135999999999996,8.085,17.136,47.18137254901961,1.661,5.237,31.716631659346948,6.5420000000000025,8.119,80.57642566818573,3.475,2.424,1.136,3.593,4.729,4.797,2.322,0.28800000000000003,24.373,53.98773006134971,52.0278944911298,15
4104,Morris Almond,2.0,2006.0,2007.0,RU,60,32.95,8.117,16.533,49.09574789814311,2.083,4.617,45.115876110028154,5.95,7.2,82.6388888888889,3.133,2.233,1.5330000000000001,4.7330000000000005,6.267,1.167,1.2830000000000001,0.7170000000000001,24.267,50.63779791876469,55.39527006592875,25
11853,Tyler Hansbrough,4.0,2006.0,2009.0,UNC,142,30.951,6.6270000000000024,12.359000000000002,53.62084311028401,0.092,0.275,33.45454545454545,6.972,8.796,79.26330150068212,2.085,2.465,3.415,5.796,9.211,1.085,1.254,0.486,20.317,54.07977490897055,53.99304150821264,13
14232,LaMarcus Aldridge,1.0,2006.0,2006.0,UT,37,33.703,5.919,10.405,56.88611244593945,0.0,0.0,,3.162,4.8919999999999995,64.63614063777595,1.595,2.4859999999999998,3.6489999999999996,8.162,11.811,0.541,1.351,1.973,15.0,56.88611244593945,56.88611244593945,2
18521,Joakim Noah,2.0,2006.0,2007.0,UF,79,25.392,4.747,7.684,61.77771993753253,0.013000000000000001,0.025,51.99999999999999,3.5439999999999996,5.0760000000000005,69.81875492513791,2.228,2.2030000000000003,2.354,5.4179999999999975,7.772,2.1519999999999997,1.127,2.114,13.050999999999998,61.809635722679204,61.86231129619989,9
6208,Taurean Green,2.0,2006.0,2007.0,UF,79,33.278,3.608,8.899,40.54388133498145,2.1519999999999997,5.468,39.35625457205561,3.949,4.544,86.90580985915493,2.924,1.557,0.304,2.38,2.6839999999999997,4.19,1.177,0.076,13.290999999999999,42.43660740308949,52.6351275424205,52
7426,Shawne Williams,1.0,2006.0,2006.0,UM,36,27.278000000000002,4.333,10.417,41.595468944993755,1.3330000000000002,4.2780000000000005,31.15942028985507,3.167,4.0280000000000005,78.62462760675274,2.25,2.917,1.722,4.5280000000000005,6.25,1.8330000000000002,1.389,1.389,13.167,48.867893793777476,47.99366420274552,17
15192,Demetris Nichols,2.0,2006.0,2007.0,SU,70,34.029,5.5710000000000015,12.7,43.86614173228347,2.471,6.3,39.22222222222223,2.5140000000000002,3.2289999999999996,77.8569216475689,2.0,2.414,1.5859999999999999,4.0569999999999995,5.643,1.486,1.357,0.986,16.129,48.4375,53.59448818897639,53
14757,Aaron Gray,2.0,2006.0,2007.0,PITT,69,28.072,5.42,9.913,54.67567840209824,0.0,0.0,,3.029,5.101,59.38051362477946,2.072,2.565,3.4930000000000003,6.449,9.942,1.754,0.522,1.609,13.87,54.67567840209824,54.67567840209824,49
10465,Brandon Rush,3.0,2006.0,2008.0,KU,109,31.256999999999998,4.917,10.945,44.92462311557789,1.881,4.3210000000000015,43.53158990974312,1.835,2.495,73.54709418837675,2.11,1.459,1.495,4.376,5.872000000000001,2.037,0.6970000000000001,0.8170000000000001,13.55,45.83333333333333,53.517587939698494,13
1846,Reyshawn Terry,2.0,2006.0,2007.0,UNC,69,22.680999999999997,3.986,8.246,48.33858840650012,1.304,3.217,40.53465962076469,2.5069999999999997,3.2319999999999998,77.56806930693068,2.188,2.58,1.565,4.8839999999999995,6.449,1.5219999999999998,0.826,0.7390000000000001,11.783,53.33068204414397,56.24545234052874,44
17029,Tyrus Thomas,1.0,2006.0,2006.0,LSU,32,25.875,4.75,7.812,60.80389144905274,0.031,0.031,100.0,2.812,4.2810000000000015,65.68558747956085,1.844,2.562,2.812,6.468999999999999,9.281,1.3119999999999998,1.031,3.094,12.344000000000001,60.647731654029045,61.00230414746544,4
13049,Trent Plaisted,3.0,2006.0,2008.0,BYU,98,28.143,5.245,9.755,53.767298821117365,0.0,0.0,,3.5,6.398,54.704595185995636,2.153,3.0410000000000004,2.327,4.582,6.9079999999999995,1.245,0.429,1.082,13.99,53.767298821117365,53.767298821117365,46
18204,Mario Chalmers,3.0,2006.0,2008.0,KU,110,28.518,4.0360000000000005,8.309,48.573835599951856,1.636,3.909,41.85213609618828,2.4819999999999998,3.236,76.69962917181707,2.355,2.445,0.3,2.5639999999999996,2.864,3.818,2.573,0.4,12.190999999999999,54.54545454545454,58.418582260199784,34
22197,Cedric Simmons,1.0,2006.0,2006.0,NCST,32,27.5,4.0,6.812,58.71990604815032,0.062,0.062,100.0,3.75,5.5310000000000015,67.79967456156211,1.844,3.062,1.6880000000000002,5.9060000000000015,7.5939999999999985,1.625,0.6559999999999999,2.344,11.812000000000001,58.34074074074075,59.17498532002347,15
4850,Luc Mbah a Moute,3.0,2006.0,2008.0,UCLA,107,29.505,3.43,6.822,50.278510700674296,0.187,0.86,21.74418604651164,1.6540000000000001,2.477,66.77432377876464,1.776,2.187,2.5789999999999997,4.645,7.224,1.57,1.262,0.617,8.701,54.39449849043946,51.649076517150405,37
6454,Josh Jackson,3.0,2006.0,2009.0,C of C,86,21.209,4.128,7.744,53.30578512396694,0.0,0.012,0.0,1.558,2.57,60.62256809338522,2.07,2.209,2.0469999999999997,3.174,5.221,0.779,0.40700000000000003,0.3720000000000001,9.814,53.38851526125194,53.30578512396694,4
2051,Hilton Armstrong,1.0,2006.0,2006.0,UConn,34,27.735,3.471,5.706,60.83070452155626,0.028999999999999998,0.059000000000000004,49.152542372881356,2.7060000000000004,3.912,69.1717791411043,2.265,2.765,2.0,4.647,6.647,0.735,0.618,3.147,9.676,60.95271825748186,61.08482299334034,12
136,Joe Crawford,3.0,2006.0,2008.0,UK,96,29.854,4.968999999999999,11.155999999999999,44.54105414126927,1.8019999999999998,5.0310000000000015,35.81792884118465,2.219,3.115,71.23595505617976,1.854,2.156,1.344,2.552,3.8960000000000004,1.896,0.573,0.26,13.958,51.7061224489796,52.61742560057368,58
84,Josh McRoberts,2.0,2006.0,2007.0,DUKE,69,29.638,4.043,7.4929999999999986,53.957026558120916,0.145,0.522,27.777777777777768,2.522,3.7969999999999997,66.42085857255728,1.8840000000000001,2.7539999999999996,1.8119999999999998,5.058,6.87,2.42,1.145,1.855,10.754000000000001,55.9173719695883,54.924596289870536,37
368,Richard Hendrix,3.0,2006.0,2008.0,UA,95,28.410999999999998,5.505,9.326,59.02852241046536,0.032,0.13699999999999998,23.357664233576642,2.926,4.926,59.39910678034917,1.8840000000000001,2.842,3.347,5.5889999999999995,8.937000000000003,1.432,0.863,1.6,13.968,59.56034388943302,59.20008578168561,49
20533,Chris Douglas-Roberts,3.0,2006.0,2008.0,UM,109,26.11,5.092,9.431000000000001,53.99215353621037,0.67,1.798,37.26362625139043,3.321,4.578,72.54259501965925,1.9909999999999999,1.9169999999999998,1.229,2.431,3.661,1.67,1.046,0.44,14.174000000000001,57.932660814882745,57.544268900434744,40
4984,Julian Wright,2.0,2006.0,2007.0,KU,71,24.099,4.423,7.972,55.48168590065229,0.042,0.225,18.666666666666668,1.507,2.549,59.121224009415464,2.1830000000000003,2.099,2.099,4.803,6.901,2.0,1.2109999999999999,1.2819999999999998,10.394,56.55092293791145,55.7451078775715,13
19966,Jon Brockman,4.0,2006.0,2009.0,UW,131,28.701999999999998,5.481,10.26,53.42105263157895,0.0,0.008,0.0,2.8169999999999997,4.603,61.19921790136868,2.061,2.824,3.718,6.084,9.802,1.015,0.84,0.153,13.779000000000002,53.46273897776042,53.42105263157895,38
249,Terrence Williams,4.0,2006.0,2009.0,U of L,140,32.229,4.121,10.314,39.95540042660462,1.393,4.35,32.02298850574713,1.5430000000000001,2.6210000000000004,58.87066005341472,2.35,1.893,1.4709999999999999,5.4570000000000025,6.928999999999999,3.9,1.493,0.643,11.179,45.74111334674716,46.70835757223193,11
130,Sasha Kaun,3.0,2006.0,2008.0,KU,108,18.093,2.787,4.88,57.110655737704924,0.0,0.0,,1.463,2.759,53.02645886190649,0.787,2.38,1.713,2.944,4.657,0.38,0.435,1.2309999999999999,7.037000000000001,57.110655737704924,57.110655737704924,56
1125,Wilson Chandler,2.0,2006.0,2007.0,DEP,59,31.101999999999997,5.0680000000000005,11.39,44.495171202809466,0.797,2.627,30.338789493719077,1.966,2.983,65.90680522963459,1.797,2.932,1.881,5.169,7.051,1.22,0.695,1.4580000000000002,12.898,48.73901631861236,47.99385425812115,23
12360,Sam Young,4.0,2006.0,2009.0,PITT,143,25.455,5.007,10.056000000000001,49.79116945107398,0.804,2.259,35.59096945551129,2.3569999999999998,3.406,69.20140927774516,1.867,1.671,1.804,3.175,4.979,0.958,0.825,0.748,13.175,53.90534821085033,53.788782816229116,36
14504,Mike Scott,3.0,2006.0,2008.0,KSU,101,28.98,3.2969999999999997,7.03,46.89900426742532,0.723,2.198,32.89353958143767,2.574,3.4160000000000004,75.35128805620609,1.386,2.03,1.683,4.257,5.941,0.99,0.9009999999999999,0.584,9.891,53.269867549668895,52.04125177809388,43
8398,Kyle Weaver,3.0,2006.0,2008.0,WSU,96,32.438,3.708,7.7810000000000015,47.65454311785118,0.4270000000000001,1.385,30.83032490974729,3.0,4.073,73.65578197888534,2.844,2.115,1.3330000000000002,3.792,5.125,4.323,1.7919999999999998,0.875,10.844000000000001,51.297686053783615,50.39840637450199,38
1819,Ed Horton,2.0,2006.0,2007.0,MSU,58,28.671999999999997,2.603,6.5,40.04615384615385,0.948,2.6210000000000004,36.16940099198778,1.7069999999999999,2.259,75.5644090305445,1.655,2.759,0.759,2.0,2.759,2.5340000000000003,1.121,0.121,7.862,42.66563547306007,47.338461538461544,39
14813,Chris Richard,2.0,2006.0,2007.0,UF,79,17.772000000000006,2.468,3.557,69.38431262299692,0.0,0.0,,1.139,1.734,65.68627450980392,1.051,2.215,1.354,2.278,3.633,0.456,0.342,0.32899999999999996,6.0760000000000005,69.38431262299692,69.38431262299692,41
18874,Danny Green,3.0,2006.0,2009.0,UNC,108,22.101999999999997,3.935,8.519,46.190867472708064,1.463,3.7689999999999997,38.81666224462722,1.5090000000000001,1.787,84.44320089535533,1.6669999999999998,2.102,1.6019999999999999,3.213,4.815,2.0,1.2590000000000001,1.204,10.843,52.04210526315789,54.777556051179715,46
11112,Darren Collison,4.0,2006.0,2009.0,UCLA,142,29.232,3.965,8.338,47.553370112736864,1.155,2.648,43.617824773413886,2.465,2.8939999999999997,85.17622667588113,2.359,1.4509999999999998,0.423,1.838,2.261,4.063,1.6269999999999998,0.092,11.549000000000001,49.384885764499124,54.47949148476853,21
8294,Robert Dozier,4.0,2006.0,2009.0,UM,148,25.014,3.3110000000000004,7.101,46.62723560061964,0.331,1.061,31.19698397737984,2.372,3.426,69.23525977816695,1.655,2.5610000000000004,2.622,3.905,6.527,1.034,0.993,1.534,9.324,49.33774834437087,48.95789325447121,60
9103,Ahmad Nivins,4.0,2006.0,2009.0,SJU,126,32.81,4.873,7.778,62.651067112368224,0.0,0.024,0.0,4.452,6.0710000000000015,73.33223521660352,2.23,2.675,2.8489999999999998,4.73,7.579,0.532,0.73,1.317,14.198,62.84498323445964,62.651067112368224,56
21910,Anthony Brown,4.0,2006.0,2009.0,PAC,126,25.340999999999998,3.238,6.1110000000000015,52.98641793487155,0.024,0.048,50.0,3.1189999999999998,4.841,64.42883701714523,1.73,2.0869999999999997,1.7380000000000002,4.206,5.944,0.9840000000000001,0.54,0.46,9.619,53.010061025894785,53.18278514154803,34
18647,Eric Maynor,4.0,2006.0,2009.0,VCU,127,30.566999999999997,4.984,11.055,45.08367254635912,1.063,2.835,37.49559082892417,3.78,4.78,79.0794979079498,2.378,1.976,0.52,2.835,3.3539999999999996,5.228,1.244,0.142,14.827,47.70072992700732,49.891451831750345,20
15670,Kevin Durant,1.0,2007.0,2007.0,UT,35,35.857,8.743,18.514,47.22372258831154,2.343,5.8,40.39655172413793,5.971,7.314,81.63795460760186,2.8289999999999997,2.029,3.029,8.113999999999999,11.142999999999999,1.314,1.886,1.9140000000000001,25.8,50.33820984741231,53.551366533434155,2
15552,Stephen Curry,3.0,2007.0,2009.0,DAV,104,32.567,8.375,17.933,46.7016115541181,3.9810000000000003,9.654,41.23679303915475,4.606,5.26,87.56653992395437,3.0189999999999997,2.4330000000000003,0.769,3.7689999999999997,4.538,3.74,2.125,0.26899999999999996,25.337,53.0740427587873,57.80126024647298,7
6559,Brandan Wright,1.0,2007.0,2007.0,UNC,37,27.405,6.162000000000001,9.541,64.58442511267161,0.0,0.0,,2.405,4.243,56.681593212349746,1.595,1.486,2.0540000000000003,4.135,6.189,1.0,0.973,1.784,14.73,64.58442511267161,64.58442511267161,8
7258,Ryan Anderson,2.0,2007.0,2008.0,Cal,66,33.0,6.348,13.106,48.43583091713718,1.848,4.652,39.724849527085134,4.1819999999999995,4.97,84.14486921529176,1.8330000000000002,2.455,2.7119999999999997,6.348,9.061,0.955,0.515,0.545,18.727,53.229240596167486,55.48603692965054,21
21749,D.J. Augustin,2.0,2007.0,2008.0,UT,73,36.466,5.425,12.247,44.29656242345065,1.63,4.055,40.19728729963008,4.425,5.479,80.76291294031756,3.014,1.945,0.562,2.329,2.89,6.192,1.37,0.040999999999999995,16.904,46.32568359375,50.9512533681718,9
16309,Greg Oden,1.0,2007.0,2007.0,OSU,32,28.906,5.9060000000000015,9.594,61.55930790077132,0.0,0.0,,3.844,6.125,62.759183673469394,2.0,2.719,3.531,6.0310000000000015,9.562000000000001,0.6559999999999999,0.562,3.219,15.655999999999999,61.55930790077132,61.55930790077132,1
17406,Patrick Beverley,2.0,2007.0,2008.0,U of A,70,34.086,4.086,9.729,41.9981498612396,1.9709999999999999,5.157,38.21989528795812,2.8139999999999996,3.8569999999999998,72.95825771324863,1.986,2.314,1.171,4.357,5.529,2.7710000000000004,1.5,0.429,12.957,46.25984251968505,52.1276595744681,42
166,Chase Budinger,3.0,2007.0,2009.0,U of A,100,35.41,5.99,12.77,46.90681284259985,1.9,4.97,38.22937625754528,3.09,3.95,78.22784810126579,2.15,1.84,1.38,4.41,5.79,2.79,1.22,0.35,16.97,52.43589743589744,54.34612372748632,44
4096,Spencer Hawes,1.0,2007.0,2007.0,UW,31,28.903000000000002,6.226,11.71,53.16823228010247,0.032,0.09699999999999999,32.98969072164948,2.387,3.161,75.51407782347356,2.516,2.258,1.9680000000000002,4.387,6.355,1.935,0.516,1.742,14.870999999999999,53.33677774907429,53.30486763450042,10
12781,Javaris Crittenton,1.0,2007.0,2007.0,GT,32,31.344,4.938,10.969000000000001,45.01777737259549,1.125,3.156,35.64638783269962,3.375,4.312,78.2699443413729,3.875,2.094,0.875,2.844,3.719,5.75,2.031,0.062,14.375,48.803276590298225,50.14586562129639,19
5706,Taj Gibson,3.0,2007.0,2009.0,USC,105,32.705,4.7810000000000015,8.248,57.965567410281274,0.0,0.0,,2.886,4.59,62.875816993464056,2.476,3.1239999999999997,2.895,5.638,8.533,1.3519999999999999,0.733,2.41,12.448,57.965567410281274,57.965567410281274,26
15560,Thaddeus Young,1.0,2007.0,2007.0,GT,31,29.581,5.71,11.935,47.842480100544606,1.258,3.0,41.933333333333344,1.6769999999999998,2.258,74.26926483613819,2.161,1.9680000000000002,2.323,2.548,4.871,2.032,1.258,0.387,14.355,49.8265249020705,53.11269375785504,12
890,Wayne Ellington,3.0,2007.0,2009.0,UNC,115,28.496,5.33,11.548,46.15517838586769,1.9569999999999999,4.957,39.47952390558807,2.07,2.557,80.95424325381306,1.5130000000000001,1.443,1.104,2.983,4.087,2.235,0.948,0.122,14.687000000000001,51.17584585040207,54.62850710079668,28
7722,Mike Conley,1.0,2007.0,2007.0,OSU,39,31.564,4.103,7.922999999999999,51.785939669317166,0.5379999999999999,1.7690000000000001,30.41266252119842,2.5639999999999996,3.6919999999999997,69.44745395449621,2.205,1.538,0.6920000000000001,2.7439999999999998,3.4360000000000004,6.103,2.231,0.256,11.308,57.92980175495613,55.18111826328411,4
16912,Sonny Weems,2.0,2007.0,2008.0,U of A,69,31.20300000000001,5.188,10.970999999999998,47.28830553276821,1.348,3.681,36.62048356424884,1.6230000000000002,2.116,76.70132325141778,2.6519999999999997,1.9569999999999999,1.609,3.014,4.623,2.3480000000000003,1.304,0.33299999999999996,13.347999999999999,52.67489711934157,53.43177467869839,39
21403,Mike Taylor,1.0,2007.0,2007.0,ISU,26,32.154,4.962,13.577,36.5471017161376,2.3080000000000003,6.692,34.488942020322774,3.154,4.577,68.90976622241642,5.308,2.885,0.769,3.5,4.269,4.538,1.192,0.115,15.385,38.54756717501815,45.04677027325624,55
8887,Jermaine Taylor,3.0,2007.0,2009.0,UCF,93,30.19400000000001,7.097,15.043,47.178089476833094,2.516,6.581,38.23127184318493,3.194,4.065,78.57318573185731,2.505,1.892,1.699,2.688,4.387,1.699,1.097,0.462,19.903,54.1361380288348,55.54078308847969,32
10707,Ty Lawson,3.0,2007.0,2009.0,UNC,105,26.980999999999998,4.438,8.552,51.89429373246024,1.0759999999999998,2.6289999999999996,40.928109547356414,3.2289999999999996,4.133,78.12726832809098,2.076,1.9709999999999999,0.629,2.238,2.867,5.79,1.7619999999999998,0.095,13.181,56.76177612696268,58.18521983161835,18
18213,Daequan Cook,1.0,2007.0,2007.0,OSU,39,19.744,3.615,8.128,44.47588582677165,1.385,3.333,41.55415541554155,1.179,1.692,69.68085106382978,1.436,1.692,0.718,3.5639999999999996,4.282,1.026,0.718,0.256,9.795,46.506777893639224,52.99581692913385,21
7939,Wesley Johnson,3.0,2007.0,2010.0,ISU,93,31.581,4.968,10.935,45.4320987654321,1.3980000000000001,4.011,34.85415108451757,2.57,3.344,76.85406698564593,2.151,2.269,2.247,4.742,6.989,1.6130000000000002,1.14,1.161,13.902999999999999,51.55979202772964,51.824417009602186,4
16221,Trevor Booker,4.0,2007.0,2010.0,CLEM,134,28.403000000000002,5.127000000000002,9.164,55.94718463553035,0.172,0.53,32.452830188679236,2.448,3.925,62.36942675159236,1.94,2.254,2.985,4.94,7.925,1.672,1.075,1.851,12.873,57.3893907806347,56.88563945875163,23
15614,Darrell Arthur,2.0,2007.0,2008.0,KU,78,21.91,4.731,8.744,54.10567246111619,0.026000000000000002,0.218,11.926605504587155,1.8459999999999999,2.7310000000000003,67.59428780666423,1.6280000000000001,2.833,2.1790000000000003,3.295,5.474,0.6409999999999999,0.679,1.3969999999999998,11.333,55.18414262256627,54.254345837145465,27
344,Mike Smith,4.0,2007.0,2011.0,ETSU,135,29.659000000000002,4.385,9.704,45.187551525144265,1.148,3.1189999999999998,36.80666880410389,3.015,3.8960000000000004,77.3870636550308,2.0,3.096,1.4,4.356,5.756,1.778,1.037,0.40700000000000003,12.933,49.15717539863325,51.10263808738664,35
21055,Joe Alexander,2.0,2007.0,2008.0,WVU,72,28.264,5.042,11.292,44.65108041091037,0.708,2.3890000000000002,29.63583089158644,2.778,3.611,76.93159789531984,2.0,2.4859999999999998,1.6669999999999998,3.681,5.347,2.194,0.6809999999999999,1.264,13.569,48.68022015051106,47.7860432164364,8
14275,Luke Harangody,4.0,2007.0,2010.0,ND,129,29.217,7.256,15.255999999999998,47.56161510225485,0.326,1.0,32.6,4.357,5.574,78.1664872622892,1.791,2.4419999999999997,3.0,6.473,9.472999999999999,1.6280000000000001,0.767,0.736,19.194000000000006,48.611111111111114,48.63004719454642,52
1156,Da'Sean Butler,4.0,2007.0,2010.0,WVU,145,30.84800000000001,5.0969999999999995,11.366,44.844272391342614,1.3719999999999999,3.903,35.15244683576736,2.8139999999999996,3.841,73.2621713095548,1.69,2.3169999999999997,1.8619999999999999,3.648,5.51,1.931,1.028,0.24100000000000002,14.414000000000001,49.91290365804638,50.879816998064406,42
12007,Quincy Pondexter,4.0,2007.0,2010.0,UW,136,27.316,4.794,9.537,50.26737967914438,0.397,1.213,32.728771640560595,3.147,4.096,76.83105468749999,1.8969999999999998,2.537,2.3819999999999997,3.176,5.559,1.6909999999999998,0.772,0.324,13.132,52.82316194137432,52.34874698542518,26
11256,Brook Lopez,2.0,2007.0,2008.0,SU,53,28.245,6.17,12.849,48.019301112927074,0.057,0.396,14.393939393939394,3.8489999999999998,5.0569999999999995,76.11231955704963,2.094,2.6039999999999996,2.377,4.849,7.226,1.057,0.47200000000000003,1.9809999999999999,16.245,49.088573034610135,48.241108257451934,10
